Content,KC
"<p>Cho hàm số $y=ax^2+bx+c$ có đồ thị là một parabol hướng lên, cắt trục hoành tại hai điểm phân biệt $x_1$ và $x_2$ $(x_1&lt;x_2)$</p><p>Từ đồ thị, ta thấy $ax^2+bx+c$ nhận giá trị âm khi $x\in\left(x_1;x_2\right)$ và dương khi $x&lt;x_1$ hoặc $x&gt;x_2$. Như vậy, dấu của $ax^2+bx+c$ đổi dấu khi $x$ đi qua các [nghiệm của phương trình|hệ số $a$|tục tung|trục đối xứng|giá trị nhỏ nhất|đỉnh parabol|hệ số $b$] và có cùng dấu với [hệ số $a$|nghiệm của phương trình|trục tung|trục đối xứng|giá trị nhỏ nhất|đỉnh parabol|hệ số $b$] ngoài khoảng nghiệm.</p>",14.K10.2.1.1 - Giải thích được định lí về dấu của tam thức bậc hai từ việc quan sát đồ thị của hàm bậc hai.
"<p>Xét hàm số $y=f(x)$, như hình vẽ sau:</p><p><img src=""https://static-cloud.lotuslms.com/static/aeglobal/2025/05/29/12/67905718d2d3ee5fe704bd12/6837b5060a526352a4062e95.png"" width=""157""></p><p>Hãy hoàn thành nhận xét sau bằng cách kéo thả các khoảng thích hợp vào hai chỗ trống:</p><p>Tam thức bậc hai $f(x)$ nhận giá trị âm khi $x\in$[$\left(-\infty;2\right)\cup\left(3;+\infty\right)$|$\left(2;3\right)$|$x=2$ hoặc $x=3$|$\left(2;+\infty\right)$|$\left(0;2\right)\cup\left(3;+\infty\right)$] và $f(0)\cdot f(4)$ mang dấu [âm|dương|bằng $0$].</p>",14.K10.2.1.1 - Giải thích được định lí về dấu của tam thức bậc hai từ việc quan sát đồ thị của hàm bậc hai.
"<p>Cho hàm số $y=ax^2+bx+c$, $(a\neq0)$ như hình vẽ sau:</p><p><img src=""https://static-cloud.lotuslms.com/static/aeglobal/2025/05/29/12/67905718d2d3ee5fe704bd12/6837ae0dbee4fbb36908d7b8.png"" width=""174""></p><p>Những trường hợp nào sau đây là đúng?</p>",14.K10.2.1.1 - Giải thích được định lí về dấu của tam thức bậc hai từ việc quan sát đồ thị của hàm bậc hai.
"<p>Cho đồ thị hàm số $y=f(x)=ax^2+bx+c$, $(a\neq0)$ như hình vẽ sau:</p><p><img src=""https://static-cloud.lotuslms.com/static/aeglobal/2025/05/29/12/67905718d2d3ee5fe704bd12/6837ad23f3d38a8328006f86.png"" width=""231""></p><p>Trong các phương án sau, phương án nào đúng về biểu thức $f(x)$ mang dấu dương?</p>",14.K10.2.1.1 - Giải thích được định lí về dấu của tam thức bậc hai từ việc quan sát đồ thị của hàm bậc hai.
"<p>Quan sát đồ thị hàm số dưới đây:</p><p><img src=""https://static-cloud.lotuslms.com/static/aeglobal/2025/05/17/12/67905718d2d3ee5fe704bd12/6827d8aaa485894eac0a7e45.png"" width=""230"" style=""max-width: 230px;""></p><p>Hãy cho biết hàm số nhận giá trị âm khi nào?</p>",14.K10.2.1.1 - Giải thích được định lí về dấu của tam thức bậc hai từ việc quan sát đồ thị của hàm bậc hai.
"<p>Cho đồ thị hàm số $y=f(x)=ax^2+bx+c$, $(a\neq0)$ có đồ thị như hình vẽ sau:</p><p><img src=""https://static-cloud.lotuslms.com/static/aeglobal/2025/05/29/12/67905718d2d3ee5fe704bd12/6837d26dad69e5766506f051.png"" width=""193""></p><p>Biết đồ thị hàm số cắt trục $Ox$ tại hai điểm $x_1=m-2$ và $x_2=m+4$. Khi đó dấu của $f(m)$ nhận giá trị __âm__.</p>",14.K10.2.1.1 - Giải thích được định lí về dấu của tam thức bậc hai từ việc quan sát đồ thị của hàm bậc hai.
"<p>Cho đồ thị hàm số $y=f(x)=ax^2+bx+c$, $(a\neq0)$ như hình vẽ sau:</p><p><img src=""https://static-cloud.lotuslms.com/static/aeglobal/2025/05/29/12/67905718d2d3ee5fe704bd12/6837d427a6fb83292505193e.png"" width=""176""></p><p>Biết đồ thị cắt trục $Ox$ tại hai điểm lần lượt là $x_1=m+1$ và $x_2=m-5$. Khi đó dấu của $f(m+1)$ nhận giá trị __0__.</p>",14.K10.2.1.1 - Giải thích được định lí về dấu của tam thức bậc hai từ việc quan sát đồ thị của hàm bậc hai.
"<p>Bạn Nam quan sát đồ thị của một hàm số bậc hai $y=ax^2+bx+c$ và phát biểu:</p><p>""Đồ thị là một parabol hướng xuống, cắt trục hoành tại hai điểm phân biệt $x=2$ và $x=6$. Vậy nên tam thức $ax^2+bx+c$ nhận giá trị dương khi $x\in\left(2;6\right)$ và âm khi $x\in\left(-\infty;2\right)\cup\left(6;+\infty\right)$. Ngoài ra, do parabol hướng xuống nên hệ số $a&gt;0$''.</p><p>Dựa vào nhận xét của Nam, hãy cho biết mỗi phát biểu sau đây là đúng hay sai?</p>",14.K10.2.1.1 - Giải thích được định lí về dấu của tam thức bậc hai từ việc quan sát đồ thị của hàm bậc hai.
Kéo định nghĩa ở cột bên phải vào thuật ngữ thích hợp.,14.K10.2.1.1 - Giải thích được định lí về dấu của tam thức bậc hai từ việc quan sát đồ thị của hàm bậc hai.
"<p>Cho tam thức bậc hai $f(x)=ax^2+bx+c \, (a\neq0)$. Để $f(x)\le0$ với $\forall x\in\mathbb{R}$ khi và chỉ khi:</p>",14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
"<p>Cho tam thức bậc hai $f(x)=ax^2+bx+c \, (a\neq0)$. Cho biết dấu của $\Delta$ khi $f(x)$ cùng dấu với hệ số $a$ với mọi $x\in\mathbb{R}$?</p>",14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
<p>Bảng xét dấu nào sau đây là của tam thức bậc hai $f(x)=x^2-6x+5$.</p>,14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
<p>Tam thức nào dưới đây luôn dương với mọi giá trị của $x$?</p>,14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
"<p>Bảng xét dấu sau đây là của hàm số nào trong các hàm số dưới đây?</p><p><img src=""https://static-cloud.lotuslms.com/static/aeglobal/2025/05/14/12/67905718d2d3ee5fe704bd12/68244c7834d0e5f69704f861.png""></p>",14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
<p>Cho đồ thị hàm số $y=f(x)=-x^2+3x+10$. Biết $f(x)&gt;0$ khi $x\in\left(a;b\right)$. Tính độ dài đoạn $\left[a;b\right]$.</p>,14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
<p>Ghép mỗi hàm số bậc hai với nhận xét về dấu của hàm số tương ứng trên tập xác định $\mathbb{R}$.</p>,14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
<p>Cho các hàm số bậc hai sau. Hãy ghép mỗi hàm với nhận xét đúng về dấu của hàm số trên tập xác định $\mathbb{R}$.</p>,14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
<p>Bảng xét dấu nào sau đây là của tam thức $y=f(x)=-x^2-x+6$?</p>,14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
"<p>Cho tam thức bậc hai $f(x)=2x^2-8x+8$, dấu của $f(x)$ với mọi $x\in\mathbb{R}$ là:</p>",14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
<p>Cho $f(x)=x^2+2x+2$. Chọn khẳng định đúng về dấu của $f(x)$.</p>,14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
"<p>Xét tam thức bậc hai $f(x)=ax^2+bx+c$, $(a\neq0)$ như hình vẽ sau:</p><p><img src=""https://static-cloud.lotuslms.com/static/aeglobal/2025/05/28/12/67905718d2d3ee5fe704bd12/6836c5a19a847e54de03014c.png"" width=""172"" style=""max-width: 172px;""></p><p>Nối cột A tương ứng với kết quả ở cột B.</p>",14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
<p>Cho $f(x)=x^2-2mx+m^2+1$. Tìm tất cả các giá trị của $m$ để $f(x)&gt;0$ với mọi $x\in\mathbb{R}$.</p>,14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
<p>Cho $f(x)=x^2-2mx+1$. Tìm $m$ để $f(x)&lt;0$ có nghiệm thực.</p>,14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
<p>Điền vào chỗ trống thích hợp sau đây:</p><p>Cho $f(x)=x^2-2(m+1)x+m^2+1$. Có __20__ giá trị nguyên của $m$ thuộc $\left[-20;20\right]$ để $f(x)&gt;0$ với mọi $x\in\mathbb{R}$.</p>,14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
<p>Có __11__ giá trị nguyên của tham số $m$ thuộc đoạn $\left[-10;10\right]$ để $f(x)=mx^2-2mx+2m-1\le0$ với mọi $x\in\mathbb{R}$.</p>,14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
<p>Xét tam thức bậc hai $f(x)=3x^2-6x+2$. Áp dụng định lý về dấu của tam thức bậc hai để xác định các khẳng định sau đây đúng hay sai?</p>,14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
<p>Cho tam thức $f(x)=x^2-5x+6$. Chọn các mệnh đề đúng:</p>,14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
<p>Tìm tập hợp các giá trị của $m$ để hàm số $y=\sqrt{(m+10)x^2-2(m-2)x+1}$ có tập xác định $D=\mathbb{R}$.</p>,14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
<p>Xét tam thức bậc hai $f(x)=x^2-6x+8$. Xét tính đúng sai của các khẳng định sau:</p>,14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
<p>Cho tam thức bậc hai $f(x)=-x^2+6x-8$. Dấu của $f(x)$ trên các khoảng nào sau đây là đúng?</p>,14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
<p>Xét tam thức bậc hai $f(x)=x^2-2(m+1)x+m^2+1$ với $m$ là tham số. Nối cột A tương ứng với điều kiệm $m$ ở cột B.</p>,14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
<p>Cho tam thức bậc hai $f(x)=(m^2-4)x^2+2(m+2)x+1$. Để tam thức $f(x)\ge0$ với mọi $x\in\mathbb{R}$ khi $m\in$ [$(-\infty;-2)$|$(2;+\infty)$] .</p>,14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
Câu hỏi chỉ có 1 đáp án đúng (thầy cô có thể thay đổi thứ tự của các đáp án),14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
"<p>Cho tam thức bậc hai $f(x)=x^2+2(m-1)x+m^2-4m+5$, biết rằng mới mọi $x\in\mathbb{R}$, $f(x)&gt;0$. Hỏi điều kiện nào dưới đây đúng?</p>",14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
"<p>Bảng xét dấu sau đây là của hàm số nào?</p><p><img src=""https://static-cloud.lotuslms.com/static/aeglobal/2025/05/19/12/67905718d2d3ee5fe704bd12/682ae9dfaf0ca14f6306f564.png""></p>",14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
Câu hỏi chỉ có 1 đáp án đúng (thầy cô có thể thay đổi thứ tự của các đáp án),14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
<p>Tam thức nào sau đây luôn âm với mọi $x\in\mathbb{R}$?</p>,14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
<p>Nối bảng biến thiên ở cột A tương ứng với hàm số ở cột B.</p>,14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
<p>Cho tam thức bậc hai $f(x)=7x^2-3x-10$. Hãy xác định dấu của $f(x)$ trên khoảng $\left(-1;3\right)$?</p>,14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
<p>Điền số vào chỗ trống </p><p>Cho hàm số $y=f(x)=4x^2-4x-15$. Có __4__ giá trị nguyên của $x$ để $f(x)&lt;0$.</p>,14.K10.2.1.2 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí
"<p>Cho hàm số $y=x^2+3x+2$ có đồ thị như hình vẽ sau. Tập nghiệm của bất phương trình $f(x)&gt;0$ là:<img src=""https://static-cloud.lotuslms.com/static/aeglobal/2025/05/14/12/67905718d2d3ee5fe704bd12/682445af1f7b49286f03dadf.png""></p>","14.K10.2.2.1 - Nhận biết được bất phương trình bậc hai, nghiệm, tập nghiệm của bất phương trình bậc hai."
<p>Bất phương trình nào sau đây là bất phương trình bậc hai một ẩn?</p>,"14.K10.2.2.1 - Nhận biết được bất phương trình bậc hai, nghiệm, tập nghiệm của bất phương trình bậc hai."
<p>Xét tam thức bậc hai $f(x)=x^2-2x-3$. Nối cột A tương ứng với kết quả ở cột B</p>,"14.K10.2.2.1 - Nhận biết được bất phương trình bậc hai, nghiệm, tập nghiệm của bất phương trình bậc hai."
"<p>Cho đồ thị hàm số $f(x)$ như hình vẽ dưới đây. Tập nghiệm của $f(x)&gt;0$ là</p><p><img src=""https://static-cloud.lotuslms.com/static/aeglobal/2025/05/21/12/67905718d2d3ee5fe704bd12/682dbc35ea5fdac5b50832b1.png"" width=""231"" style=""max-width: 231px;""></p>","14.K10.2.2.1 - Nhận biết được bất phương trình bậc hai, nghiệm, tập nghiệm của bất phương trình bậc hai."
<p>Bất phương trình $x^2-2x+5&lt;0$ có nghiệm khi nào?</p>,"14.K10.2.2.1 - Nhận biết được bất phương trình bậc hai, nghiệm, tập nghiệm của bất phương trình bậc hai."
<p>Cho bất phương trình $f(x)=x^2-2x-3&lt;0$. Hình vẽ nào dưới đây biểu diện đúng tập nghiệm của bất phương trình (phần tô màu)?</p>,"14.K10.2.2.1 - Nhận biết được bất phương trình bậc hai, nghiệm, tập nghiệm của bất phương trình bậc hai."
<p>Tìm tất cả các giá trị của $m$ để bất phương trình $x^2-2x+m&gt;0$ vô nghiệm.</p>,"14.K10.2.2.1 - Nhận biết được bất phương trình bậc hai, nghiệm, tập nghiệm của bất phương trình bậc hai."
<p>Cho đồ thị $f(x)$ ở cột A nối với tập nghiệm tương ứng ở cột $B$</p>,"14.K10.2.2.1 - Nhận biết được bất phương trình bậc hai, nghiệm, tập nghiệm của bất phương trình bậc hai."
"<p>Cho đồ thị hàm số $f(x)=ax^2+bx+c$, $(a\neq0)$. Tập nghiệm của bất phương trình $f(x)\le0$ là $x\in\left(-\infty;-4\right]\cup\left[0;+\infty\right)$.</p><p><img src=""https://static-cloud.lotuslms.com/static/aeglobal/2025/05/26/12/67905718d2d3ee5fe704bd12/6833be7e0465b40bf9010a36.png"" width=""215""></p><p>Hãy xác định các hệ số của bất phương trình bậc hai trên?</p>","14.K10.2.2.1 - Nhận biết được bất phương trình bậc hai, nghiệm, tập nghiệm của bất phương trình bậc hai."
"<p>Cho đồ thị hàm số $f(x)$ như hình vẽ sau:</p><p><img src=""https://static-cloud.lotuslms.com/static/aeglobal/2025/05/26/12/67905718d2d3ee5fe704bd12/6833c366e6d8d2ddee034533.png""></p><p>Các khẳng định sau đây đúng hay sai?</p>","14.K10.2.2.1 - Nhận biết được bất phương trình bậc hai, nghiệm, tập nghiệm của bất phương trình bậc hai."
"<p>Một công ty bán hàng online nhận thấy rằng khi chi $x$ triệu đồng cho việc chạy quảng cáo mỗi ngày, thì lợi nhuận thu được (tính theo triệu đồng mỗi ngày) được ước lượng bởi công thức: $L(x)=-2x^2+12x-8$.</p><p>Bất phương trình [$2x^2-12x+18\le0$|$2x^2-12x+18\ge0$|$2x^2-12x+18&lt;0$] thì công ty sẽ đạt lợi nhuận không dưới $10$ triệu đồng mỗi ngày.</p>","14.K10.2.2.1 - Nhận biết được bất phương trình bậc hai, nghiệm, tập nghiệm của bất phương trình bậc hai."
"<p>Một công ty đang thiết kế loại bóng đèn cảm biến năng lượng mặt trời. Mỗi bóng đèn chứa một pin lưu trữ có dung lượng tối đa là $100$ Wh. Trong điều kiện trời nắng, năng lượng thu được từ ánh sáng mặt trời trong một ngày (tính theo Wh) được mô hình hoá gần đúng bởi công thức: $E(x)=-x^2+16x$ trong đó $x$ là số giờ nắng hiệu quả trong ngày. Nếu công ty muốn đảm bảo pin được nạp đúng trong khoảng an toàn từ $40$ Wh đến $90$ Wh, thì bất phương trình tương ứng là:</p>","14.K10.2.2.1 - Nhận biết được bất phương trình bậc hai, nghiệm, tập nghiệm của bất phương trình bậc hai."
"<p>Một loại bóng đèn cảm biến năng lượng mặt trời có pin lưu trữ tối đa 100 Wh. Năng lượng mặt trời thu được sau $x$ giờ nắng hiệu quả mỗi ngày được ước tính theo công thức: $E(x)=-x^2+16x$, $(0&lt;x&lt;16)$</p><p>Để tránh gây quá tải pin, nhà sản xuất yêu cầu năng lượng hấp thụ mỗi ngày không vượt quá 90 Wh.</p>","14.K10.2.2.1 - Nhận biết được bất phương trình bậc hai, nghiệm, tập nghiệm của bất phương trình bậc hai."
<p>Phương trình nào sau đây là bất phương trình bậc hai?</p>,"14.K10.2.2.1 - Nhận biết được bất phương trình bậc hai, nghiệm, tập nghiệm của bất phương trình bậc hai."
"<p>Xét các bất phương trình sau: $x^2-2x+1&lt;0$, $x-1&gt;0$, $x^3-2x\le0$, $x^4-1\ge0$, $x^3-x^2\le x^3-2x$, $x^2-y+1&gt;0$. Trong các bất phương trình trên, có __2__ bất phương trình là bất phương trình bậc hai một ẩn</p>","14.K10.2.2.1 - Nhận biết được bất phương trình bậc hai, nghiệm, tập nghiệm của bất phương trình bậc hai."
"<p>Dưới đây là 4 bất phương trình bậc hai. Với mỗi bất phương trình, hãy kéo thả nó vào đúng ô tương ứng với số lượng nghiệm nguyên trong khoảng $[-3;4]$.</p>","14.K10.2.2.1 - Nhận biết được bất phương trình bậc hai, nghiệm, tập nghiệm của bất phương trình bậc hai."
<p>Cho phương trình $f(x)=2x^2-5x+2&lt;0$. Có __1__ nghiệm nguyên thỏa mãn bất phương trình $2x^2-5x+2&lt;0$.</p>,"14.K10.2.2.1 - Nhận biết được bất phương trình bậc hai, nghiệm, tập nghiệm của bất phương trình bậc hai."
<p>Cho bất phương trình $f(x)$. Biết $f(x)&gt;0$ có tập nghiệm $x\in(-4;2)$. Bảng biến thiên nào sau đâu thể hiện $f(x)&lt;0$.</p>,"14.K10.2.2.1 - Nhận biết được bất phương trình bậc hai, nghiệm, tập nghiệm của bất phương trình bậc hai."
"<p>Phát biểu nào sau đây là đúng, phát biểu nào là sai?</p>","14.K10.2.2.1 - Nhận biết được bất phương trình bậc hai, nghiệm, tập nghiệm của bất phương trình bậc hai."
"<p>Một học sinh viết: ""Bất phương trình $x^2+x+1&lt;0$ có vô số nghiệm vì hệ số $a&gt;0$ và không có nghiệm thực"".</p><p>Em hãy chọn điều đúng sau đây để sửa lỗi.</p>","14.K10.2.2.1 - Nhận biết được bất phương trình bậc hai, nghiệm, tập nghiệm của bất phương trình bậc hai."
"<p class=""ql-align-justify"">Một công ty sản xuất một loại sản phẩm, lợi nhuận (đơn vị: triệu đồng) thu được khi sản xuất $x$ đơn vị sản phẩm được ước lượng theo công thức $L(x)=-2x^2+16x-24$. Hỏi công ty nên sản suất tối đa bao nhiêu sản phẩm để đảm bảo lợi nhuận không âm?</p><p><br></p>","14.K10.2.3.1 - Vận dụng được bất phương trình bậc hai một ẩn vào giải quyết bài toán thực tiễn (ví dụ: xác định chiều cao tối đa để xe có thể qua hầm có hình dạng Parabola,...)."
"<p class=""ql-align-justify"">Một ban tổ chức sự kiện định thuê bàn ghế với chi phí (nghìn đồng) cho mỗi số lượng bàn là $C(x)=x^2-20x+160$. Họ chỉ có ngân sách tối đa là 100 nghìn đồng. Hỏi họ có thể thuê tối đa bao nhiêu chiếc bàn ghế?</p>","14.K10.2.3.1 - Vận dụng được bất phương trình bậc hai một ẩn vào giải quyết bài toán thực tiễn (ví dụ: xác định chiều cao tối đa để xe có thể qua hầm có hình dạng Parabola,...)."
"<p>Điền số thích hợp vào ô trống sau:</p><p>Một công ty du dịch dự định giám giá vé tour du lịch xuyên Việt để thu hút thêm khác du lịch. Biết rằng nếu giá vé là 2 triệu đồng thì có khoảng 150 khách tham gia. Nếu giá vé cứ giảm xuống 100 nghìn đồng thì lại có thêm 20 khách tham gia. Công ty nên giảm từ __2,5__ đến __10__ triệu đồng để doanh số thu được lớn hơn hoặc bằng 350 triệu đồng.</p>","14.K10.2.3.1 - Vận dụng được bất phương trình bậc hai một ẩn vào giải quyết bài toán thực tiễn (ví dụ: xác định chiều cao tối đa để xe có thể qua hầm có hình dạng Parabola,...)."
"<p>Một đường hầm có dạng parabol, với đỉnh nằm trên trục tung. Chiều cao tối đa tại chính giữa hầm là 8 mét, và khoảng cách ngang giữa hai chân hầm là 6 mét.</p><p><img src=""https://static-cloud.lotuslms.com/static/aeglobal/2025/05/28/12/67905718d2d3ee5fe704bd12/6837059bcad0ede9d50e0495.png"" width=""278""></p><p>Một xe tải có hình hộp chữ nhật, cao 4.8 mét, rộng 3 mét, đang chạy lệch 1 mét về bên phải so với chính giữa hầm (tức tâm xe cách tâm hầm 1 mét). Xét tính đúng sai của các khẳng định sau:</p>","14.K10.2.3.1 - Vận dụng được bất phương trình bậc hai một ẩn vào giải quyết bài toán thực tiễn (ví dụ: xác định chiều cao tối đa để xe có thể qua hầm có hình dạng Parabola,...)."
"<p>Hàm số $E(x)=-0,5x^2+6x$ (đơn vị:tấn/ha/năm) biểu thị lượng đất bị xới mòn tương ứng với lượng mưa $x$ (đơn vị: trăm mm/năm).</p>","14.K10.2.3.1 - Vận dụng được bất phương trình bậc hai một ẩn vào giải quyết bài toán thực tiễn (ví dụ: xác định chiều cao tối đa để xe có thể qua hầm có hình dạng Parabola,...)."
"<p class=""ql-align-justify"">Một học sinh dự định chi không quá $100$ nghìn đồng để mua quà sinh nhật cho bạn. Cô bạn chọn mua $1$ chiếc khung ảnh giá $40$ nghìn và một bó hoa với giá $x$ nghìn đồng. Phí gói quà được tính theo công thức: $P(x)=x^2-6x+20$. Hỏi giá bó hoa cao nhất là bao nhiêu để không vượt quá ngân sách?</p>","14.K10.2.3.1 - Vận dụng được bất phương trình bậc hai một ẩn vào giải quyết bài toán thực tiễn (ví dụ: xác định chiều cao tối đa để xe có thể qua hầm có hình dạng Parabola,...)."
"<p>Cô Lan có $60$m dây thép để làm hàng rào cho một mảnh đất hình chữ nhật sát một bức tường dài. Do đã có tường sẵn ở một cạnh dài, nên cô Lan chỉ cần rào $3$ cạnh còn lại như hình vẽ.</p><p><img src=""https://static-cloud.lotuslms.com/static/aeglobal/2025/05/27/12/67905718d2d3ee5fe704bd12/68349eb233a1ecc6820a6f1c.png""></p><p>Hỏi có bao nhiêu giá trị nguyên của $x$ sao cho diện tích mảnh đất không nhỏ hơn $120$m?</p>","14.K10.2.3.1 - Vận dụng được bất phương trình bậc hai một ẩn vào giải quyết bài toán thực tiễn (ví dụ: xác định chiều cao tối đa để xe có thể qua hầm có hình dạng Parabola,...)."
"<p>Một viên gạch hình vuông có cạnh thay đổi được, được đặt nghiêng bên trong một hình vuông có cạnh $25 $cm, sao cho các đỉnh của viên gạch nằm trên các cạnh của hình vuông lớn. Khi đó, phần diện tích còn lại tạo thành bốn tam giác vuông như hình dưới.</p><p><img src=""https://static-cloud.lotuslms.com/static/aeglobal/2025/05/27/12/67905718d2d3ee5fe704bd12/6834a4405d0863e3220de8ab.png"" width=""270""></p><p>Để đảm bảo thẩm mỹ, diện tích của viên gạch không được vượt quá $325$ cm².</p><p>Kéo các giá trị phù hợp của $x$ (độ dài cạnh viên gạch nghiêng) vào ô Thỏa mãn, còn lại vào ô Không thỏa mãn.</p>","14.K10.2.3.1 - Vận dụng được bất phương trình bậc hai một ẩn vào giải quyết bài toán thực tiễn (ví dụ: xác định chiều cao tối đa để xe có thể qua hầm có hình dạng Parabola,...)."
"<p>Mực nước sông (tính theo mét) tại thời điểm $t$ (giờ) trong ngày cho bởi hàm: $h(t)=-0,5t^2+6t+10$.</p><p>Hỏi trong khoảng thời gian nào mực nước vượt quá 40 mét?</p>","14.K10.2.3.1 - Vận dụng được bất phương trình bậc hai một ẩn vào giải quyết bài toán thực tiễn (ví dụ: xác định chiều cao tối đa để xe có thể qua hầm có hình dạng Parabola,...)."
"<p>Khi tập thể dục cường độ trung bình, nhịp tim $H(t)$ (đo bằng nhịp/phút) của một người được ước lượng bởi: $H(t)=-2t^2+28t+70$ với $t$ là thời gian vận động (phút) và hàm số chỉ có ý nghĩa trong khoảng $0\le t\le20$ phút.</p><p>Theo khuyến cáo y té, vùng nhịp tim an toàn và hiệu quả khi tập luyện nằm trong khoảng $120$ đến $160$ nhịp/phút.</p>","14.K10.2.3.1 - Vận dụng được bất phương trình bậc hai một ẩn vào giải quyết bài toán thực tiễn (ví dụ: xác định chiều cao tối đa để xe có thể qua hầm có hình dạng Parabola,...)."
"<p>Một nhà khoa học muốn thiết kế một gương cầu lõm thu nhận ánh sáng mặt trăng. Gương có tiết diện là một parabol quay xuống, được mô tả bởi hàm số: $h(x)=-0,2x^2+2x$ (đơn vị: cm) với $h(x)$ là độ sâu tại vị trí cách tâm ngang một đoạn $x$.</p><p>Để hội tụ tốt, ánh sáng chỉ được phép phản xạ trong vùng có độ sâu lớn hơn 4cm. Tìm bề rộng đoạn gương bằng [4,47|4,48|4,46] thì thỏa mãn điều kiện đề bài (làm tròn đến hàng phần trăm)</p>","14.K10.2.3.1 - Vận dụng được bất phương trình bậc hai một ẩn vào giải quyết bài toán thực tiễn (ví dụ: xác định chiều cao tối đa để xe có thể qua hầm có hình dạng Parabola,...)."
"<p>Một ngân hàng mô phỏng lợi nhuận từ một gói đầu tư theo thời gian $x$ tháng bằng hàm: $P(x)=-0,2x^2+3x+5$.</p><p>Ghép từng câu hỏi sau với đáp án đúng</p>","14.K10.2.3.1 - Vận dụng được bất phương trình bậc hai một ẩn vào giải quyết bài toán thực tiễn (ví dụ: xác định chiều cao tối đa để xe có thể qua hầm có hình dạng Parabola,...)."
Câu hỏi chỉ có 1 đáp án đúng (thầy cô có thể thay đổi thứ tự của các đáp án),"14.K10.2.3.1 - Vận dụng được bất phương trình bậc hai một ẩn vào giải quyết bài toán thực tiễn (ví dụ: xác định chiều cao tối đa để xe có thể qua hầm có hình dạng Parabola,...)."
"<p>Năng suất $y$ (tạ/ha) của một loại rau theo lượng phân bón $x$ (kg/ha) là $y=-0,5x^2+6x+20$. Năng suất mong muốn là trên $30$ tạ/ha.Hãy chọn các khẳng định đúng sau:</p>","14.K10.2.3.1 - Vận dụng được bất phương trình bậc hai một ẩn vào giải quyết bài toán thực tiễn (ví dụ: xác định chiều cao tối đa để xe có thể qua hầm có hình dạng Parabola,...)."
